ID,target
1ab2af2b6,9600185.656576183
1ab56116c,596196.2633762958
1ac0da637,2686834.3246349725
1addccea8,24714029.611467086
1ae64cc48,38167372.48925303
1ae79fa24,20487623.254104186
1b0bf8e81,1497662.731264798
1b2383b69,882037.2521492584
1b27b561b,23173457.33909004
1b28e8107,12071131.757445453
1b2dac9f8,64786.97086594482
1b3e53c32,5118732.388766856
1b496f5ad,7939367.9288720405
1b4f188b8,12093109.357420625
1b5ffb3c4,1970201.2783219656
1b7d3d6b5,4770837.470914927
1b7dd98f9,199645.57087786775
1b856e021,3391162.3907349682
1b8b7d15a,6858749.2196748275
1b9611c35,70989.53002045171
1bbe1ced7,7193418.795202262
1bc067951,19332180.192319576
1bc15dc5f,166722.34430313777
1bca204af,1481641.8836143434
1bf29b373,2576619.065554932
1bf5355f7,9928265.939487856
1bf546123,4536083.626972621
1bf991897,632547.9030549326
1c24d9778,2193253.054117247
1c2abdc76,1998140.8586065269
1c468f019,2848676.720879683
1c973eb4c,1098053.8276680894
1ca047fe9,200923.66154218157
1cc560e54,6003681.79433446
1ce8e1cd0,23668897.932102848
1cfe0853f,4824276.746801709
1d063a198,92754.6011787866
1d38c946c,3945662.576098048
1d45c1732,1931214.0534780398
1d5579a73,966040.691983396
1d6b68c22,11440294.685020996
1d6c71212,11733641.927964004
1d73fc433,96851.44725716462
1d778bbac,1817238.2306180294
1d7797f00,4733016.200880231
1d7b2c8a7,1007401.9492653793
1d9d69586,3996316.163341644
1da1c06c1,2341809.293093253
1daca90a8,5229239.710658216
1ddb43b56,670740.8589900549
1dde4804d,288550.00225956517
1ded1e01e,3598027.752910732
1dedfdbac,22471073.801944006
1df3ca92e,294903.2411831535
1e0338dcd,4025428.99304024
1e1d8d90e,2716553.7342191827
1e2f34688,19614156.627307545
1e3045c18,113155.34605426618
1e36dc609,4658675.957811542
1e49872f3,1168500.7398268182
1e4fc3c40,35981385.03499747
1e5f31318,387692.4967093265
1e62607ab,1217913.3734619264
1e6b7b391,4954929.491204318
1e70871d7,145518.36592793034
1e8655d44,1537716.334664829
1e872ba44,2915176.0641981033
1ea13e5d4,168195.33921428883
1ea7f5723,59213.59419512261
1ebc766ed,3982395.2531645414
1ec133eac,29887044.01323586
1ecd8ba97,3866583.692880314
1edbf27ba,48749.97178353381
1eea651ed,123109.99902272836
1ef05eb96,35540078.26211828
1f1f8f0b0,2009370.7827819837
1f2587bea,16393782.222461514
1f2a4dc5e,175950.37284098394
1f2c0b413,13118737.39414762
1f2d8d285,5440909.845704331
1f348d898,20193748.522982076
1f4ce0d39,2858911.042516833
1f55f007a,2419096.6938288677
1f7fbf3f9,101993.38043541316
1f8049a79,791332.878261388
1f81be9eb,10108385.09036911
1f88b478f,1216494.2333868153
1f8cc6b2e,1002641.6545359917
1faae520c,779968.9986280954
1fac1f129,4020104.4329236
1fc4260ed,399340.74650627625
1fd0de5d7,6001081.366518578
1fddfdcb6,8036924.142844977
1fde53b81,9865629.83480893
1fe1c499d,6019064.2730791895
1fec49750,28114633.18379096
1ff2124f7,48508.662567584506
200d280f2,1975257.8682485677
202d9a59a,8023237.059968679
2057cfe41,11799122.55791595
20768e427,49822.217776251
207aa2662,3841209.724383265
207be7529,9822723.12776058
207d02e64,3464169.0399278095
209558f2d,18913014.923379794
20a9ce847,2631123.813751803
20aa72e20,304274.22037082294
20b56724d,119021.09879695144
20c0383b4,58764.18872008716
20ca467ea,390255.09521680255
20e04521a,19977684.198153157
20e1c7d3f,3918290.028969554
20eb12e4d,11529728.38255784
20edaa019,186391.63059631776
20f356a24,11971436.342961775
20f53f3d7,9680286.083768066
2108e8f98,381898.2766630086
210d8e7b9,7144202.788403017
2115fae97,1504079.1223810015
214c91c64,830183.431764113
215895e0e,12253437.103563953
215ec1b11,52024.779352576974
217f330e8,3220775.3296075095
21845d030,2995241.6890507936
218681ee8,19664858.37694442
219d1219c,9929765.299920479
21a005717,2006654.0777315227
21c2eae29,8778253.422296323
21c3212a6,211579.78218275608
21d89ba5a,631900.884249373
21f574bbd,24106811.51166242
2221f5277,670135.8007816273
222534cca,404404.55114949716
223460a29,5158855.503981468
2237b620f,2842851.4030042053
225b010d0,104477.63913076244
226841137,189066.79805097295
226c12d98,3877417.4746676194
227d78eaa,274892.86049041315
2288a98ad,3248775.7753514447
2295c9ae3,4028769.049700391
22ad66f80,2959240.981426965
22b060e4d,298312.50093715906
22b43e842,1993059.098135185
22b5448e5,9803568.298357174
22cd3d13a,3966720.6616592905
22f6e346e,33984.01152813724
22ff07fcc,1016894.5796519608
2310af264,330070.61316635873
23284128a,1608030.6806641433
23366aeb1,30360001.25562894
233a45493,5933986.610744107
233b63ca6,199341.9091079797
23584ecf2,1446937.6805458774
235a24ca0,5380132.43119268
235f5a1e8,17740962.44795467
23644a417,650258.1825473248
237a22a48,782230.2335188099
238c9f64b,5658486.494565885
23a817a32,36969.78419573399
23ae9c56e,9289369.075172247
23bdf6d70,11552151.463614617
23ccc782e,4969830.315876465
23d8267ea,11803887.954637304
23e6b2507,10085901.43058444
23e998922,197631.70432245976
24005e477,703095.2237386758
24204cd10,535812.0458411096
242407fc6,11563204.60303793
242533f94,620989.9134850104
243072490,554136.2827945086
2432eb528,4038853.482254325
24438cac9,4967484.50367039
244961b09,4007149.219706452
244d7b71d,2539286.0463835774
24588c72f,9949882.805146828
247290e41,5744882.645779642
247642834,2610119.6856502662
24781c050,391205.38290332427
2482cd9db,1300033.1670861675
2498c80bd,11565743.54550214
249d3d394,9767963.654619835
24a88ba6c,398665.94546759326
24b407951,566539.9158006732
24bbde7fe,1432970.1089853453
24bcf52e7,19646668.5573742
24cee1fc3,34897.867144141965
24da6a83d,24184266.859258186
24dc91e16,7844174.7560237665
24f01c094,3989544.7643194166
250d402fb,1497424.8719855617
25106307a,423837.67661808233
2514ad945,388036.339504096
2520e9f50,5944780.855383037
2527b34f3,395408.8392161056
252a0ebd7,4759980.486032426
252c61716,293335.8765308564
2534018eb,1950176.5743371
25418cdf7,537761.6669510682
257677c45,10047796.784039121
257acfbad,1379447.5079441983
2585fcac9,1730321.7051202946
25aa357ac,2609085.702962469
25d38c281,1049900.1008146044
25dfbe678,1944826.6412111793
25e52ff5c,3999201.0077732857
25e7a9b47,3920944.1775279697
25e8ca08e,7630765.599043317
25f617f68,629566.0513771907
2601e7fca,4819974.754533883
26119f3aa,959669.4731175081
26134bfd8,7814205.415354222
2638b4fa5,2222911.9340333273
263cd411e,7974591.331515913
264b40c7e,726296.8995183243
264ea7fa7,10157111.29731143
265503430,14187023.70224497
26607b251,8128988.5405097455
266ee9712,1067590.6558620795
267199253,5042124.981756028
2675946ac,590751.4455699536
26846ac4f,70567.99011890928
26b4eaa5f,410298.55398253043
26b572673,1277699.37366905
26b7e2338,99451.14937726111
26be4a82b,209489.0555165321
26cfa8f1a,5008800.853039092
26f5eaa32,7095197.502952526
2702d1b1a,213167.64852586554
270c67296,7344354.72217051
270e2b263,19797517.04585
2731dad0d,364944.49214989634
273ee54f2,3440224.5695566055
2744a7500,18092485.747393698
2744e27bf,92565.60760109928
2752103e6,1545755.876212198
2756fb429,4924876.517698652
2760982aa,926904.2485246165
27627b9ce,1368157.0856586602
2773077a1,7844616.469075839
2774c654c,973483.9608480365
2787cfeb7,3941364.0753810825
279d16b1b,826327.80865742
27e732cf2,5692970.596586764
27fb1913f,2009954.8125379956
27fc9cc41,12685415.924169714
2801250d8,297042.4628089982
285119a43,395779.1487433183
285640ed4,2257326.7118648947
2867475b8,413428.91367622593
286c781c5,13857211.003177429
286e6c1d1,4037437.8207946676
287b61527,7927850.357751115
2882d560b,105057.88353731054
28d62f61e,215519.96446388468
28e98ec00,14715008.502991902
29136e042,499708.6348285572
2914a8ba1,98893.4169918916
292ad5716,3977628.946119429
292cd92c7,15174169.937519306
294299bd3,349849.04564890685
2958c5521,207711.25592639137
295c9bf75,38159107.3586615
29631d89a,608757.5127784149
296e653c7,19023011.9636428
297e4d38d,9994554.568263724
2983ee61b,19537449.632544547
299f4c64b,4970638.736483572
29bcb3582,4051265.5487675746
29cabc045,164055.23662791762
29d15b733,161413.5163285019
29dc2f338,619298.27491676
29e45ce90,38571157.54144054
29f3cdcb7,581030.3604380166
29f512db3,221937.8295862112
2a02b036d,11121079.272592131
2a1af2ab7,974044.4235156595
2a1ee0e61,191159.5748769471
2a24c98ad,4849893.317650551
2a267ed39,7218495.011467828
2a2cab548,241907.111834209
2a464058e,34149.434433517294
2a7a5447e,17467473.981747054
2abea3c1a,790222.2367021492
2ad0cdab1,2378248.597774217
2ad9254de,9704158.451718876
2ad9b9d8b,786211.534713314
2add40483,106009.61356098005
2b19f27d2,3517694.8677097755
2b257ba1f,917943.7475890453
2b5d51bed,5212905.508796613
2b6766e0e,15307076.091247728
2b6deb2f0,1094444.9021178344
2b702ec3e,12218379.892228473
2b72ae5b2,5836033.597699247
2b74a22d4,4770069.22827046
2b83eb254,5756488.327982923
2b98daba7,50285.513289669914
2b9fbca36,38094.67332946966
2bbbfc768,991260.4623439902
2bc8fb6f8,36799.44273769441
2bd27f4de,1520093.7154387336
2bd7e26b0,585266.6407173591
2bda576f7,1385094.5022525925
2bed95e2e,5784627.24934467
2bf931963,8010004.521862481
2bf9e385e,28554902.313323352
2bfe78895,15282632.353401516
2bffc6bde,1933183.649535845
2c01f939b,2429827.9562629345
2c03d41ec,973932.4542690102
2c044dc70,40867.101259310395
2c38b96b4,4044963.532764561
2c3a4c8e4,1357877.3097719795
2c433d84b,1574248.866194213
2c50538bc,464991.207729258
2c518cd87,23698355.40912164
2c5bc71cb,908126.8547333465
2c64d169a,5235071.977167475
2c691187a,10093210.535664158
2c754044b,5847162.76892032
2c76eca7a,4986095.577585758
2c82cdec5,364002.04705961444
2c9a3b088,206474.66387249393
2c9a60809,1415661.1298215943
2ca9abaf4,1019880.4476445623
2cd540ec0,1371502.01435019
2cfcd416d,409642.10338296334
2cff7c17c,17554312.615653843
2d2e49caf,1973589.4446537045
2d4096dad,1057820.4429504664
2d5267ade,11344625.372437073
2d5942ff8,5744336.477289813
2d6fff5cc,1354405.8831168078
2d7145b44,9090961.484170416
2d7d3ea62,19187289.77663986
2d99c4386,4175349.425450096
2da855ace,12581558.258235993
2daeeec97,147825.2083389945
2db7bb348,8038114.240134706
2dbc76bec,275677.0292541411
2dcfac129,1973904.4035355703
2dd0119ab,4952308.026747634
2de5ba507,3300850.623635617
2de873e9f,1962768.0766787324
2e04e97f1,2244094.24286759
2e11e7343,615665.8554614797
2e164e8ac,181908.86611590552
2e1ce6102,19808111.575209245
2e292b74b,1954289.928812444
2e319ed26,1916009.4501450101
2e3afd3f6,2947915.2644611998
2e57ec99f,298683.4671283959
2e5e4e336,5948586.520856234
2e6718d2c,2316755.6706085266
2e6e6851e,2192914.21366617
2e86c47b5,2787329.062139967
2e8a1817d,2980697.0443125903
2e8ee92a7,1555036.9875202274
2eac253bb,8047022.307500695
2ecc23879,19452652.215294264
2ed599920,9844299.8882829
2ed7a5de6,1256738.3559133196
2efa782d6,4853237.301987984
2f0f7fc19,11898402.080078654
2f177a7f7,590193.7625293166
2f17e847e,9826314.394230964
2f2297864,1809482.4911759992
2f2bb07f1,167551.03474215046
2f44af10b,1971406.3391299366
2f4daaf26,29430783.098382685
2f5332610,406187.075123401
2f673ca39,1978878.057954889
2f8c6923f,6028387.8496896885
2f9e198eb,382833.50010764867
2faeb57fd,4896297.630471274
2fb03280c,2478009.4579520454
2fb62052d,1652528.4652063157
2fbc0500e,32519382.993300147
2fbdef9b2,1007912.7387572305
2ff0309a6,14353770.339814518
30016c714,15575502.983211849
3013da8cc,7858263.346266963
306630eeb,1480927.6970893366
306793c8e,197547.5803067383
307098375,4802183.8141125385
30874cdfa,1149542.6002803936
30b6a13fe,1491159.7428830736
30bebd1d7,19204805.59191943
30d46c23f,380316.087554521
30ea48a09,3219898.3960603727
30ef619ac,37843689.865043305
311ddb270,210762.5983170945
312477663,5713939.026554814
31534c4a2,37507964.86375975
31595e67e,3212113.123846817
318b6f274,1448955.2758019231
319b97a42,10364493.33044802
319e95726,577129.6124026473
31a1f645c,102366.96344640943
31b50a851,2925069.3063144996
31b94f5fa,1936756.1454373084
31ba202e7,2675719.6676901253
31cc79b72,296446.4316560416
31cf2ec3a,9722679.884339754
31e61d1f3,14269490.741281312
31e665064,1593471.2802219582
3201bfc16,971521.3504652525
32209c51a,1111718.3611059117
3222ec38b,5775690.368006264
32259bba6,126279.76489049567
322ec1b02,185164.77793855174
322f6101a,14026237.49158801
323cb550b,7929841.848753283
325135abf,884170.2040320882
325fa68d2,28203644.61614254
3270ea32e,10009136.597367054
32738610c,1956934.9873696393
327945605,1196653.3763981045
328bf2a6e,3957695.4516459717
32a1b713c,17932540.510655828
32bd5b5aa,1129588.7644734825
32c96f899,7001295.279375431
32ca45384,69015.89275435173
32d8bcb79,48050.043940803414
32dac16ab,38596.028978971066
32e450017,2011519.303791335
32fad0bb2,3317693.297647622
33027a097,799028.4171187134
3330f52e0,9939639.620652556
3339dbd5c,5880514.194624722
33500c9a3,1361511.133381833
336dadeca,14271407.099543324
33823e0f6,7951073.698717915
338e66112,387542.21991037665
33c7f16ef,14577393.578321751
33d5c158f,11612370.295199823
33e859e89,991992.6661558925
33f438780,4014585.8387082396
340414cdc,22011034.509180695
3404b85b6,27769221.5398183
341a3f0c1,1989648.9367349632
342394ada,1143810.8278173092
3442e5203,100471.07740075237
34752b6e4,2665494.3283879086
3487593b6,2850447.094829083
3499dd5b0,920980.3102651018
34a45aa10,4166773.8765719226
34d5e4f3f,475313.3610825229
34e6c44cf,4720292.958004942
34fc672ab,105176.56092706937
350fd9a22,589831.46109884
3519e1b4d,1931038.919208489
35363a899,61501.72777616472
3540b1ba4,1133788.2920475076
35483539d,14047368.788064143
354883fb6,2316490.8803392006
3576e488d,19894345.095035993
3582eb585,1070789.0794125372
359d25b38,1659225.026046561
35a08c9d3,19846951.53007488
35b0c79f5,1923381.7828173384
35b338a94,4040801.803437445
35dcc0108,1276861.3893236804
35e66b440,14079809.007222733
